persona_name,persona_archetype,question_id,question_category,run_number,brand,canonical,sentiment,rank,attributes,quote
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,1,Taco Bell,Taco Bell,positive,primary,"value, variety, taste, speed","Their ""Cravings Box"" or a couple of cheesy gordita crunches with a drink is filling and cheap."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,1,Little Caesars,Little Caesars,positive,primary,"speed, value, convenience, family-friendly","If you’ve got a Little Caesars nearby, you can walk in and snag a ""Hot-N-Ready"" pepperoni or cheese pizza in under five minutes. That feeds more than one if anyone else is eating."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,2,Walmart,Walmart,positive,primary,"value, convenience, portability","You can grab a whole hot rotisserie chicken and a couple of deli sides — mashed potatoes, mac and cheese, maybe some rolls. It feeds a couple people or gives you leftovers, all for around $10–12 and it’s ready to go."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,2,Sam’s Club,Sam’s Club,positive,primary,"value, convenience, portability","You can grab a whole hot rotisserie chicken and a couple of deli sides — mashed potatoes, mac and cheese, maybe some rolls. It feeds a couple people or gives you leftovers, all for around $10–12 and it’s ready to go."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,2,KFC,KFC,positive,primary,"taste, convenience, portability, variety","Swing through the drive-thru, ask for a 3 or 4-piece meal with a couple sides. You’ll get big portions, good flavor, and you can eat in the truck or at home."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,2,Popeyes,Popeyes,positive,primary,"taste, convenience, portability, variety","Swing through the drive-thru, ask for a 3 or 4-piece meal with a couple sides. You’ll get big portions, good flavor, and you can eat in the truck or at home."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,2,Wendy’s,Wendy's,positive,primary,"taste, convenience, portability, variety","Double burger with fries and a drink, maybe add some chili or a side salad if you want more."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,2,Culver’s,Culver's,positive,primary,"taste, consistency, convenience, portability","If you’ve got a Culver’s, try their ButterBurger — always consistent."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,2,Jersey Mike’s,Jersey Mike’s,positive,primary,"variety, convenience, portability","A giant sub (I go with roast beef or Italian), chips, and a drink. Easy to eat on the go and you can load it up however you want."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,2,Subway,Subway,positive,primary,"variety, convenience, portability","A giant sub (I go with roast beef or Italian), chips, and a drink. Easy to eat on the go and you can load it up however you want."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,2,Little Caesars,Little Caesars,positive,primary,"value, convenience, portability, family-friendly","Hard to beat a $6–7 large pizza that’s ready as soon as you walk in. If you’ve got folks at home, it’s enough for everyone and no waiting."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,3,Domino’s,Domino's,positive,secondary,"deals, convenience","Places like Domino’s, Papa John’s, or Pizza Hut usually have dinner specials or carryout deals."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,3,Papa John’s,Papa John's,positive,secondary,"deals, convenience","Places like Domino’s, Papa John’s, or Pizza Hut usually have dinner specials or carryout deals."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,3,Pizza Hut,Pizza Hut,positive,secondary,"deals, convenience","Places like Domino’s, Papa John’s, or Pizza Hut usually have dinner specials or carryout deals."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,3,KFC,KFC,positive,primary,"family-friendly, variety, convenience","KFC: 8-Piece chicken, two large sides, biscuits."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,3,Popeyes,Popeyes,positive,primary,"family-friendly, variety, convenience",Popeyes: Family meals with chicken or tenders and sides.
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,3,Taco Bell,Taco Bell,positive,primary,"family-friendly, variety, convenience","Taco Bell: Taco or burrito party packs, plenty to go around and quick."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,3,Wendy’s,Wendy's,positive,secondary,"convenience, variety","Wendy’s, Burger King, or McDonald’s — grab a couple of combos or a few double cheeseburgers, maybe some nuggets or a chicken sandwich if you want options."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,3,Burger King,Burger King,positive,secondary,"convenience, variety","Wendy’s, Burger King, or McDonald’s — grab a couple of combos or a few double cheeseburgers, maybe some nuggets or a chicken sandwich if you want options."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,3,McDonald’s,McDonald's,positive,secondary,"convenience, variety","Wendy’s, Burger King, or McDonald’s — grab a couple of combos or a few double cheeseburgers, maybe some nuggets or a chicken sandwich if you want options."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,3,Subway,Subway,positive,secondary,"convenience, variety","Subway or Jersey Mike’s — order a couple of footlongs, cut them up at home for folks to share if you’re feeding a group."
Dale,Practical Blue-Collar Tradesperson,Q1_04,spontaneous_occasion,3,Jersey Mike’s,Jersey Mike's,positive,secondary,"convenience, variety","Subway or Jersey Mike’s — order a couple of footlongs, cut them up at home for folks to share if you’re feeding a group."
Dale,Practical Blue-Collar Tradesperson,Q1_05,spontaneous_occasion,1,Taco Bell,Taco Bell,positive,primary,"value, speed, convenience, variety, consistency","Taco Bell is always a reliable bet—they’re open past midnight most places, drive-thru is quick, and you can get a lot for around ten bucks."
Dale,Practical Blue-Collar Tradesperson,Q1_05,spontaneous_occasion,1,Wendy’s,Wendy's,positive,secondary,"variety, convenience, consistency, taste","Wendy’s is pretty solid too, especially if you want something more like a burger or chicken sandwich and fries. They usually go till midnight, sometimes later at the drive-thru. Their spicy chicken combo never lets me down."
Dale,Practical Blue-Collar Tradesperson,Q1_05,spontaneous_occasion,1,McDonald’s,McDonald's,positive,secondary,"convenience, consistency, variety","If you’re close to a McDonald’s, that’s open 24 hours a lot of the time at the drive-thru. Double Quarter Pounder meal or a Big Mac—get the large fries, you’ve earned it."
Dale,Practical Blue-Collar Tradesperson,Q1_05,spontaneous_occasion,2,Taco Bell,Taco Bell,positive,primary,"value, convenience, consistency","Taco Bell is a good bet. Most locations are open late—some until 1 or 2 AM, even later on weekends. You can get a filling combo for under $10: a couple of beefy burritos or a Crunchwrap meal will hold you over. You don’t have to mess around with fancy ordering, and you’ll get the same thing every time."
Dale,Practical Blue-Collar Tradesperson,Q1_05,spontaneous_occasion,2,McDonald’s,McDonald's,positive,secondary,"convenience, consistency, taste","McDonald’s: Most have late drive-through hours. Quarter Pounder or Double Cheeseburger meal is straightforward, and the fries always hit the spot after a long day."
Dale,Practical Blue-Collar Tradesperson,Q1_05,spontaneous_occasion,2,Wendy’s,Wendy's,positive,secondary,"value, convenience","Wendy’s: If there’s one nearby, they usually serve until midnight. The Biggie Bag or a spicy chicken sandwich combo is a solid move for value and portion."
Dale,Practical Blue-Collar Tradesperson,Q1_05,spontaneous_occasion,3,McDonald’s,McDonald's,positive,primary,"convenience, consistency, taste, value","I’ll usually swing by a McDonald’s...They’re everywhere, open late, and you know what you’re getting every time. Quarter Pounder with Cheese meal at McDonald’s is a classic—big enough to fill you up, fries are always good."
Dale,Practical Blue-Collar Tradesperson,Q1_05,spontaneous_occasion,3,Taco Bell,Taco Bell,positive,primary,"convenience, value, taste","I’ll usually swing by a...Taco Bell. They’re everywhere, open late, and you know what you’re getting every time...a couple Beefy 5-Layer Burritos from Taco Bell do the trick, and they don’t break the bank either."
Dale,Practical Blue-Collar Tradesperson,Q1_05,spontaneous_occasion,3,Jack in the Box,Jack in the Box,positive,secondary,"convenience, variety, value","Jack in the Box is another one—those are open at all hours. Their Jumbo Jack with curly fries, or the two-taco deal, hits the spot."
Dale,Practical Blue-Collar Tradesperson,Q1_05,spontaneous_occasion,3,Burger King,Burger King,neutral,mentioned,taste,"Burger King’s Whopper, if they’re open, is also a solid choice, but I find their hours are hit and miss after midnight."
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,1,Wendy’s,Wendy's,positive,primary,"value, consistency, taste","In my opinion, Wendy’s Biggie Bag is the best bang for your buck—filling and always consistent. Just hits the spot when you’re burning calories all day."
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,1,McDonald’s,McDonald's,positive,secondary,"value, deals, app","Their app sometimes has deals, but you said you’re not big on those."
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,1,Taco Bell,Taco Bell,positive,secondary,"value, variety","The $5 or $6 Box if they have it, tons of food in there. Otherwise, the beefy melt burrito, a couple of crunchy tacos, and you’re golden."
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,1,Burger King,Burger King,positive,secondary,value,"Their value menu’s solid. Whopper Jr. and 4-piece nuggets, maybe sneak in a value fry."
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,2,McDonald's,McDonald's,positive,primary,"value, deals, variety",McDonald's: Double Cheeseburger or McDouble plus a small fries. The 2 for $3.50 mix-and-match is a good deal when it’s running.
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,2,Wendy’s,Wendy's,positive,primary,"value, deals, variety","Wendy’s: 4 for $4 or Biggie Bag ($5 at some places): Jr. Bacon Cheeseburger, nuggets, fries, drink. Hard to beat the amount of food for the price."
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,2,Taco Bell,Taco Bell,positive,primary,"value, variety","Taco Bell: Combo meals are a bit over $8, but you can build a solid order from their value menu—like a Beefy 5-Layer Burrito, a Cheesy Bean & Rice Burrito, and a Value Menu taco, right around $7."
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,2,Burger King,Burger King,positive,primary,"value, deals, variety","Burger King: Their 2 for $5 or $6 mix-and-match always has something filling, like two burgers or chicken sandwiches."
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,2,Arby’s,Arby's,positive,primary,value,Arby’s: Classic Roast Beef sandwich and value curly fries will sneak in just under $8 at most locations.
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,3,McDonald’s,McDonald's,positive,primary,"value, deals, variety, taste, convenience","McDonald’s: Double Cheeseburger ($3-ish), add a McChicken or a small fries. Combo won’t fit the $8, but two sandwiches and a drink is filling. Don’t forget the 2 for $3 or $4 deals—they change but are good value."
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,3,Wendy’s,Wendy's,positive,primary,"value, deals, variety, taste, convenience","Wendy’s: 4 for $4 or Biggie Bag (about $6), you get a Jr. Bacon Cheeseburger, nuggets, fries, and a drink. That’ll definitely fill you up."
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,3,Taco Bell,Taco Bell,positive,primary,"value, deals, variety, taste, convenience",Taco Bell: Beefy 5-Layer Burrito ($2.89 or so) and a couple value menu items like a Spicy Potato Soft Taco or Cheesy Bean & Rice Burrito—comes in under $8. Or grab one of their value boxes if any are running.
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,3,Burger King,Burger King,positive,primary,"value, deals, variety, taste, convenience",Burger King: Their value menu has double cheeseburgers and nuggets. The 2 for $5 or 2 for $6 Mix n’ Match deals are usually pretty hearty.
Dale,Practical Blue-Collar Tradesperson,Q2_01,need_constraint,3,Hardee’s/Carl’s Jr.,Hardee's/Carl's Jr.,positive,primary,"value, deals, variety, taste, convenience",Hardee’s/Carl’s Jr. (if you have one around): Double cheeseburger and fries off the value menu—ask about any local deals.
Dale,Practical Blue-Collar Tradesperson,Q2_02,need_constraint,1,Wendy’s,Wendy's,positive,primary,"protein, value, taste",Wendy’s: Double Stack or Dave’s Double with cheese—good beef-to-bun ratio
Dale,Practical Blue-Collar Tradesperson,Q2_02,need_constraint,1,McDonald’s,McDonald's,positive,secondary,"protein, value, speed",McDonald’s: Double Quarter Pounder with Cheese (that’s a hefty burger)
